M.D_b.CO3 Time [a],M.D_b.CO3 CO3 [mol/kg]
800700.0,8.739742102613216e-05
800800.0,8.739742102613216e-05
800900.0,8.739742102613215e-05
801000.0,8.739742102613215e-05
801100.0,8.739742102613215e-05
801200.0,8.739742102613216e-05
801300.0,8.739742102613216e-05
801400.0,8.739742102613216e-05
801500.0,8.739742102613215e-05
801600.0,8.739742102613216e-05
801700.0,8.739742102613215e-05
801800.0,8.739742102613216e-05
801900.0,8.739742102613216e-05
802000.0,8.739742102613216e-05
802100.0,8.739742102613216e-05
802200.0,8.739742102613216e-05
802300.0,8.739742102613217e-05
802400.0,8.739742102613217e-05
802500.0,8.739742102613216e-05
802600.0,8.739742102613215e-05
802700.0,8.739742102613216e-05
802800.0,8.739742102613216e-05
802900.0,8.739742102613215e-05
803000.0,8.739742102613215e-05
803100.0,8.739742102613215e-05
803200.0,8.739742102613216e-05
803300.0,8.739742102613216e-05
803400.0,8.739742102613216e-05
803500.0,8.739742102613216e-05
803600.0,8.739742102613216e-05
803700.0,8.739742102613216e-05
803800.0,8.739742102613217e-05
803900.0,8.739742102613216e-05
804000.0,8.739742102613216e-05
804100.0,8.739742102613216e-05
804200.0,8.739742102613216e-05
804300.0,8.739742102613215e-05
804400.0,8.739742102613215e-05
804500.0,8.739742102613215e-05
804600.0,8.739742102613216e-05
804700.0,8.739742102613216e-05
804800.0,8.739742102613217e-05
804900.0,8.739742102613215e-05
805000.0,8.739742102613216e-05
805100.0,8.739742102613216e-05
805200.0,8.739742102613216e-05
805300.0,8.739742102613216e-05
805400.0,8.739742102613216e-05
805500.0,8.739742102613215e-05
805600.0,8.739742102613216e-05
805700.0,8.739742102613216e-05
805800.0,8.739742102613215e-05
805900.0,8.739742102613215e-05
806000.0,8.739742102613216e-05
806100.0,8.739742102613216e-05
806200.0,8.739742102613216e-05
806300.0,8.739742102613216e-05
806400.0,8.739742102613216e-05
806500.0,8.739742102613215e-05
806600.0,8.739742102613216e-05
806700.0,8.739742102613217e-05
806800.0,8.739742102613216e-05
806900.0,8.739742102613215e-05
807000.0,8.739742102613216e-05
807100.0,8.739742102613216e-05
807200.0,8.739742102613215e-05
807300.0,8.739742102613216e-05
807400.0,8.739742102613216e-05
807500.0,8.739742102613216e-05
807600.0,8.739742102613217e-05
807700.0,8.739742102613215e-05
807800.0,8.739742102613216e-05
807900.0,8.739742102613216e-05
808000.0,8.739742102613216e-05
808100.0,8.739742102613215e-05
808200.0,8.739742102613216e-05
808300.0,8.739742102613216e-05
808400.0,8.739742102613216e-05
808500.0,8.739742102613216e-05
808600.0,8.739742102613216e-05
808700.0,8.739742102613216e-05
808800.0,8.739742102613216e-05
808900.0,8.739742102613216e-05
809000.0,8.739742102613215e-05
809100.0,8.739742102613215e-05
809200.0,8.739742102613216e-05
809300.0,8.739742102613216e-05
809400.0,8.739742102613216e-05
809500.0,8.739742102613216e-05
809600.0,8.739742102613215e-05
809700.0,8.739742102613215e-05
809800.0,8.739742102613217e-05
809900.0,8.739742102613216e-05
810000.0,8.739742102613215e-05
810100.0,8.739742102613215e-05
810200.0,8.739742102613216e-05
810300.0,8.739742102613215e-05
810400.0,8.739742102613215e-05
810500.0,8.739742102613216e-05
810600.0,8.739742102613216e-05
810700.0,8.739742102613216e-05
810800.0,8.739742102613216e-05
810900.0,8.739742102613215e-05
811000.0,8.739742102613215e-05
811100.0,8.739742102613216e-05
811200.0,8.739742102613216e-05
811300.0,8.739742102613216e-05
811400.0,8.739742102613215e-05
811500.0,8.739742102613216e-05
811600.0,8.739742102613216e-05
811700.0,8.739742102613215e-05
811800.0,8.739742102613216e-05
811900.0,8.739742102613216e-05
812000.0,8.739742102613216e-05
812100.0,8.739742102613216e-05
812200.0,8.739742102613215e-05
812300.0,8.739742102613215e-05
812400.0,8.739742102613215e-05
812500.0,8.739742102613216e-05
812600.0,8.739742102613216e-05
812700.0,8.739742102613215e-05
812800.0,8.739742102613215e-05
812900.0,8.739742102613216e-05
813000.0,8.739742102613216e-05
813100.0,8.739742102613216e-05
813200.0,8.739742102613215e-05
813300.0,8.739742102613216e-05
813400.0,8.739742102613216e-05
813500.0,8.739742102613215e-05
813600.0,8.739742102613216e-05
813700.0,8.739742102613216e-05
813800.0,8.739742102613216e-05
813900.0,8.739742102613216e-05
814000.0,8.739742102613216e-05
814100.0,8.739742102613215e-05
814200.0,8.739742102613216e-05
814300.0,8.739742102613217e-05
814400.0,8.739742102613215e-05
814500.0,8.739742102613215e-05
814600.0,8.739742102613216e-05
814700.0,8.739742102613215e-05
814800.0,8.739742102613216e-05
814900.0,8.739742102613216e-05
815000.0,8.73974210261322e-05
815100.0,8.739742102613216e-05
815200.0,8.739742102613213e-05
815300.0,8.739742102613215e-05
815400.0,8.739742102613216e-05
815500.0,8.739742102613216e-05
815600.0,8.739742102613216e-05
815700.0,8.739742102613217e-05
815800.0,8.739742102613215e-05
815900.0,8.739742102613216e-05
816000.0,8.739742102613216e-05
816100.0,8.739742102613216e-05
816200.0,8.739742102613215e-05
816300.0,8.739742102613216e-05
816400.0,8.739742102613215e-05
816500.0,8.739742102613215e-05
816600.0,8.739742102613215e-05
816700.0,8.739742102613215e-05
816800.0,8.739742102613216e-05
816900.0,8.739742102613216e-05
817000.0,8.739742102613215e-05
817100.0,8.739742102613215e-05
817200.0,8.739742102613216e-05
817300.0,8.739742102613216e-05
817400.0,8.739742102613216e-05
817500.0,8.739742102613216e-05
817600.0,8.739742102613216e-05
817700.0,8.739742102613216e-05
817800.0,8.739742102613215e-05
817900.0,8.739742102613215e-05
818000.0,8.739742102613217e-05
818100.0,8.739742102613215e-05
818200.0,8.739742102613215e-05
818300.0,8.739742102613216e-05
818400.0,8.739742102613215e-05
818500.0,8.739742102613215e-05
818600.0,8.739742102613216e-05
818700.0,8.739742102613215e-05
818800.0,8.739742102613215e-05
818900.0,8.739742102613216e-05
819000.0,8.739742102613215e-05
819100.0,8.739742102613215e-05
819200.0,8.739742102613215e-05
819300.0,8.739742102613216e-05
819400.0,8.739742102613216e-05
819500.0,8.739742102613215e-05
819600.0,8.739742102613216e-05
819700.0,8.739742102613216e-05
819800.0,8.739742102613215e-05
819900.0,8.739742102613216e-05
820000.0,8.739742102613216e-05
820100.0,8.739742102613217e-05
820200.0,8.739742102613216e-05
820300.0,8.739742102613216e-05
820400.0,8.739742102613223e-05
820500.0,8.73974210261321e-05
820600.0,8.739742102613215e-05
820700.0,8.739742102613216e-05
820800.0,8.739742102613216e-05
820900.0,8.739742102613215e-05
821000.0,8.739742102613216e-05
821100.0,8.739742102613216e-05
821200.0,8.739742102613216e-05
821300.0,8.739742102613215e-05
821400.0,8.739742102613216e-05
821500.0,8.739742102613216e-05
821600.0,8.739742102613216e-05
821700.0,8.739742102613216e-05
821800.0,8.739742102613216e-05
821900.0,8.739742102613215e-05
822000.0,8.739742102613215e-05
822100.0,8.739742102613216e-05
822200.0,8.739742102613216e-05
822300.0,8.739742102613215e-05
822400.0,8.739742102613215e-05
822500.0,8.739742102613216e-05
822600.0,8.739742102613217e-05
822700.0,8.739742102613215e-05
822800.0,8.739742102613215e-05
822900.0,8.739742102613216e-05
823000.0,8.739742102613216e-05
823100.0,8.739742102613217e-05
823200.0,8.739742102613216e-05
823300.0,8.739742102613216e-05
823400.0,8.739742102613216e-05
823500.0,8.739742102613215e-05
823600.0,8.739742102613216e-05
823700.0,8.739742102613215e-05
823800.0,8.739742102613215e-05
823900.0,8.739742102613216e-05
824000.0,8.739742102613216e-05
824100.0,8.739742102613215e-05
824200.0,8.739742102613216e-05
824300.0,8.739742102613215e-05
824400.0,8.739742102613216e-05
824500.0,8.739742102613216e-05
824600.0,8.739742102613217e-05
824700.0,8.739742102613217e-05
824800.0,8.739742102613216e-05
824900.0,8.739742102613216e-05
825000.0,8.739742102613215e-05
825100.0,8.739742102613215e-05
825200.0,8.739742102613216e-05
825300.0,8.739742102613215e-05
825400.0,8.739742102613216e-05
825500.0,8.739742102613215e-05
825600.0,8.739742102613215e-05
825700.0,8.739742102613216e-05
825800.0,8.739742102613217e-05
825900.0,8.739742102613217e-05
826000.0,8.739742102613215e-05
826100.0,8.739742102613216e-05
826200.0,8.739742102613217e-05
826300.0,8.739742102613215e-05
826400.0,8.739742102613215e-05
826500.0,8.739742102613216e-05
826600.0,8.739742102613216e-05
826700.0,8.739742102613217e-05
826800.0,8.739742102613216e-05
826900.0,8.739742102613216e-05
827000.0,8.739742102613215e-05
827100.0,8.739742102613213e-05
827200.0,8.739742102613209e-05
827300.0,8.739742102613215e-05
827400.0,8.739742102613215e-05
827500.0,8.739742102613215e-05
827600.0,8.739742102613216e-05
827700.0,8.739742102613215e-05
827800.0,8.739742102613215e-05
827900.0,8.739742102613216e-05
828000.0,8.739742102613216e-05
828100.0,8.739742102613216e-05
828200.0,8.739742102613216e-05
828300.0,8.739742102613216e-05
828400.0,8.739742102613216e-05
828500.0,8.739742102613216e-05
828600.0,8.739742102613215e-05
828700.0,8.739742102613216e-05
828800.0,8.739742102613216e-05
828900.0,8.739742102613222e-05
829000.0,8.739742102613215e-05
829100.0,8.739742102613213e-05
829200.0,8.739742102613216e-05
829300.0,8.739742102613217e-05
829400.0,8.739742102613215e-05
829500.0,8.739742102613216e-05
829600.0,8.739742102613215e-05
829700.0,8.739742102613216e-05
829800.0,8.739742102613215e-05
829900.0,8.739742102613215e-05
830000.0,8.739742102613216e-05
830100.0,8.739742102613216e-05
830200.0,8.739742102613217e-05
830300.0,8.739742102613216e-05
830400.0,8.739742102613215e-05
830500.0,8.739742102613216e-05
830600.0,8.739742102613216e-05
830700.0,8.739742102613215e-05
830800.0,8.739742102613216e-05
830900.0,8.739742102613215e-05
831000.0,8.739742102613216e-05
831100.0,8.739742102613215e-05
831200.0,8.739742102613216e-05
831300.0,8.739742102613217e-05
831400.0,8.739742102613216e-05
831500.0,8.739742102613215e-05
831600.0,8.739742102613215e-05
831700.0,8.739742102613216e-05
831800.0,8.739742102613215e-05
831900.0,8.739742102613216e-05
832000.0,8.739742102613215e-05
832100.0,8.739742102613216e-05
832200.0,8.739742102613216e-05
832300.0,8.739742102613215e-05
832400.0,8.739742102613216e-05
832500.0,8.739742102613216e-05
832600.0,8.739742102613216e-05
832700.0,8.739742102613216e-05
832800.0,8.739742102613215e-05
832900.0,8.739742102613215e-05
833000.0,8.739742102613216e-05
833100.0,8.739742102613216e-05
833200.0,8.739742102613216e-05
833300.0,8.739742102613216e-05
833400.0,8.739742102613216e-05
833500.0,8.739742102613216e-05
833600.0,8.739742102613216e-05
833700.0,8.739742102613216e-05
833800.0,8.739742102613216e-05
833900.0,8.739742102613215e-05
834000.0,8.739742102613216e-05
834100.0,8.739742102613216e-05
834200.0,8.739742102613215e-05
834300.0,8.739742102613215e-05
834400.0,8.739742102613215e-05
834500.0,8.739742102613215e-05
834600.0,8.739742102613216e-05
834700.0,8.739742102613216e-05
834800.0,8.739742102613215e-05
834900.0,8.739742102613215e-05
835000.0,8.739742102613215e-05
835100.0,8.739742102613216e-05
835200.0,8.739742102613216e-05
835300.0,8.739742102613216e-05
835400.0,8.739742102613216e-05
835500.0,8.739742102613216e-05
835600.0,8.739742102613215e-05
835700.0,8.739742102613215e-05
835800.0,8.739742102613216e-05
835900.0,8.739742102613216e-05
836000.0,8.739742102613216e-05
836100.0,8.739742102613215e-05
836200.0,8.739742102613215e-05
836300.0,8.739742102613215e-05
836400.0,8.739742102613216e-05
836500.0,8.739742102613216e-05
836600.0,8.739742102613216e-05
836700.0,8.739742102613216e-05
836800.0,8.739742102613216e-05
836900.0,8.739742102613215e-05
837000.0,8.739742102613216e-05
837100.0,8.739742102613216e-05
837200.0,8.739742102613215e-05
837300.0,8.739742102613216e-05
837400.0,8.73974210261322e-05
837500.0,8.739742102613217e-05
837600.0,8.73974210261321e-05
837700.0,8.739742102613215e-05
837800.0,8.739742102613215e-05
837900.0,8.739742102613215e-05
838000.0,8.739742102613215e-05
838100.0,8.739742102613216e-05
838200.0,8.739742102613216e-05
838300.0,8.739742102613216e-05
838400.0,8.739742102613216e-05
838500.0,8.739742102613215e-05
838600.0,8.739742102613215e-05
838700.0,8.739742102613216e-05
838800.0,8.739742102613216e-05
838900.0,8.739742102613216e-05
839000.0,8.739742102613215e-05
839100.0,8.739742102613215e-05
839200.0,8.739742102613216e-05
839300.0,8.739742102613216e-05
839400.0,8.739742102613215e-05
839500.0,8.739742102613215e-05
839600.0,8.739742102613215e-05
839700.0,8.739742102613216e-05
839800.0,8.739742102613215e-05
839900.0,8.739742102613216e-05
840000.0,8.739742102613216e-05
840100.0,8.739742102613216e-05
840200.0,8.739742102613216e-05
840300.0,8.739742102613216e-05
840400.0,8.739742102613217e-05
840500.0,8.739742102613216e-05
840600.0,8.739742102613216e-05
840700.0,8.739742102613215e-05
840800.0,8.739742102613209e-05
840900.0,8.739742102613215e-05
841000.0,8.739742102613216e-05
841100.0,8.739742102613215e-05
841200.0,8.739742102613216e-05
841300.0,8.739742102613216e-05
841400.0,8.739742102613216e-05
841500.0,8.739742102613215e-05
841600.0,8.739742102613217e-05
841700.0,8.739742102613215e-05
841800.0,8.739742102613216e-05
841900.0,8.739742102613215e-05
842000.0,8.739742102613216e-05
842100.0,8.739742102613215e-05
842200.0,8.739742102613216e-05
842300.0,8.739742102613216e-05
842400.0,8.739742102613216e-05
842500.0,8.739742102613215e-05
842600.0,8.739742102613215e-05
842700.0,8.739742102613216e-05
842800.0,8.739742102613216e-05
842900.0,8.739742102613216e-05
843000.0,8.739742102613216e-05
843100.0,8.739742102613216e-05
843200.0,8.739742102613216e-05
843300.0,8.739742102613216e-05
843400.0,8.739742102613216e-05
843500.0,8.739742102613216e-05
843600.0,8.739742102613216e-05
843700.0,8.739742102613215e-05
843800.0,8.739742102613215e-05
843900.0,8.739742102613216e-05
844000.0,8.739742102613215e-05
844100.0,8.739742102613216e-05
844200.0,8.739742102613216e-05
844300.0,8.739742102613215e-05
844400.0,8.739742102613216e-05
844500.0,8.739742102613215e-05
844600.0,8.739742102613216e-05
844700.0,8.739742102613215e-05
844800.0,8.739742102613216e-05
844900.0,8.739742102613216e-05
845000.0,8.739742102613215e-05
845100.0,8.739742102613216e-05
845200.0,8.739742102613216e-05
845300.0,8.739742102613216e-05
845400.0,8.739742102613217e-05
845500.0,8.739742102613216e-05
845600.0,8.739742102613216e-05
845700.0,8.739742102613216e-05
845800.0,8.739742102613216e-05
845900.0,8.739742102613216e-05
846000.0,8.739742102613215e-05
846100.0,8.739742102613215e-05
846200.0,8.739742102613216e-05
846300.0,8.739742102613216e-05
846400.0,8.739742102613216e-05
846500.0,8.739742102613215e-05
846600.0,8.739742102613215e-05
846700.0,8.739742102613216e-05
846800.0,8.739742102613217e-05
846900.0,8.739742102613215e-05
847000.0,8.739742102613216e-05
847100.0,8.739742102613216e-05
847200.0,8.739742102613216e-05
847300.0,8.739742102613216e-05
847400.0,8.739742102613215e-05
847500.0,8.739742102613216e-05
847600.0,8.739742102613216e-05
847700.0,8.739742102613215e-05
847800.0,8.739742102613216e-05
847900.0,8.739742102613216e-05
848000.0,8.739742102613215e-05
848100.0,8.739742102613216e-05
848200.0,8.739742102613215e-05
848300.0,8.739742102613216e-05
848400.0,8.739742102613217e-05
848500.0,8.739742102613215e-05
848600.0,8.739742102613217e-05
848700.0,8.739742102613215e-05
848800.0,8.739742102613216e-05
848900.0,8.739742102613216e-05
849000.0,8.739742102613216e-05
849100.0,8.739742102613217e-05
849200.0,8.739742102613217e-05
849300.0,8.739742102613216e-05
849400.0,8.739742102613215e-05
849500.0,8.739742102613216e-05
849600.0,8.739742102613215e-05
849700.0,8.739742102613216e-05
849800.0,8.739742102613215e-05
849900.0,8.739742102613216e-05
850000.0,8.739742102613215e-05
850100.0,8.739742102613217e-05
850200.0,8.739742102613216e-05
850300.0,8.739742102613216e-05
850400.0,8.739742102613216e-05
850500.0,8.739742102613215e-05
850600.0,8.739742102613215e-05
850700.0,8.739742102613216e-05
850800.0,8.739742102613216e-05
850900.0,8.739742102613215e-05
851000.0,8.739742102613216e-05
851100.0,8.739742102613216e-05
851200.0,8.739742102613217e-05
851300.0,8.739742102613216e-05
851400.0,8.739742102613215e-05
851500.0,8.739742102613215e-05
851600.0,8.739742102613216e-05
851700.0,8.739742102613217e-05
851800.0,8.739742102613216e-05
851900.0,8.739742102613216e-05
852000.0,8.739742102613215e-05
852100.0,8.739742102613216e-05
852200.0,8.739742102613217e-05
852300.0,8.739742102613215e-05
852400.0,8.739742102613216e-05
852500.0,8.739742102613216e-05
852600.0,8.739742102613216e-05
852700.0,8.739742102613216e-05
852800.0,8.739742102613217e-05
852900.0,8.739742102613215e-05
853000.0,8.739742102613216e-05
853100.0,8.739742102613222e-05
853200.0,8.739742102613213e-05
853300.0,8.739742102613215e-05
853400.0,8.739742102613216e-05
853500.0,8.739742102613215e-05
853600.0,8.739742102613215e-05
853700.0,8.739742102613215e-05
853800.0,8.739742102613208e-05
853900.0,8.739742102613215e-05
854000.0,8.739742102613217e-05
854100.0,8.739742102613215e-05
854200.0,8.739742102613216e-05
854300.0,8.739742102613215e-05
854400.0,8.739742102613216e-05
854500.0,8.739742102613216e-05
854600.0,8.739742102613216e-05
854700.0,8.739742102613216e-05
854800.0,8.739742102613216e-05
854900.0,8.739742102613216e-05
855000.0,8.739742102613216e-05
855100.0,8.739742102613215e-05
855200.0,8.739742102613215e-05
855300.0,8.739742102613217e-05
855400.0,8.739742102613217e-05
855500.0,8.739742102613216e-05
855600.0,8.739742102613215e-05
855700.0,8.739742102613216e-05
855800.0,8.739742102613223e-05
855900.0,8.739742102613208e-05
856000.0,8.739742102613215e-05
856100.0,8.739742102613216e-05
856200.0,8.739742102613216e-05
856300.0,8.739742102613215e-05
856400.0,8.739742102613216e-05
856500.0,8.739742102613216e-05
856600.0,8.739742102613215e-05
856700.0,8.739742102613216e-05
856800.0,8.739742102613216e-05
856900.0,8.739742102613215e-05
857000.0,8.739742102613215e-05
857100.0,8.739742102613216e-05
857200.0,8.739742102613216e-05
857300.0,8.739742102613216e-05
857400.0,8.739742102613216e-05
857500.0,8.739742102613215e-05
857600.0,8.739742102613216e-05
857700.0,8.739742102613216e-05
857800.0,8.739742102613216e-05
857900.0,8.739742102613217e-05
858000.0,8.739742102613217e-05
858100.0,8.739742102613216e-05
858200.0,8.739742102613215e-05
858300.0,8.739742102613216e-05
858400.0,8.739742102613217e-05
858500.0,8.739742102613216e-05
858600.0,8.739742102613216e-05
858700.0,8.739742102613216e-05
858800.0,8.739742102613216e-05
858900.0,8.739742102613216e-05
859000.0,8.739742102613215e-05
859100.0,8.739742102613216e-05
859200.0,8.739742102613215e-05
859300.0,8.739742102613215e-05
859400.0,8.739742102613216e-05
859500.0,8.739742102613216e-05
859600.0,8.739742102613216e-05
859700.0,8.739742102613215e-05
859800.0,8.739742102613216e-05
859900.0,8.739742102613217e-05
860000.0,8.739742102613216e-05
860100.0,8.739742102613216e-05
860200.0,8.739742102613216e-05
860300.0,8.739742102613217e-05
860400.0,8.739742102613216e-05
860500.0,8.739742102613215e-05
860600.0,8.739742102613215e-05
860700.0,8.739742102613215e-05
860800.0,8.739742102613215e-05
860900.0,8.739742102613215e-05
861000.0,8.739742102613216e-05
861100.0,8.739742102613216e-05
861200.0,8.739742102613216e-05
861300.0,8.739742102613216e-05
861400.0,8.739742102613216e-05
861500.0,8.739742102613216e-05
861600.0,8.739742102613216e-05
861700.0,8.739742102613216e-05
861800.0,8.739742102613216e-05
861900.0,8.739742102613216e-05
862000.0,8.739742102613217e-05
862100.0,8.739742102613216e-05
862200.0,8.739742102613215e-05
862300.0,8.739742102613215e-05
862400.0,8.739742102613216e-05
862500.0,8.739742102613216e-05
862600.0,8.739742102613216e-05
862700.0,8.739742102613216e-05
862800.0,8.739742102613216e-05
862900.0,8.739742102613216e-05
863000.0,8.739742102613215e-05
863100.0,8.739742102613215e-05
863200.0,8.739742102613216e-05
863300.0,8.739742102613216e-05
863400.0,8.739742102613216e-05
863500.0,8.739742102613215e-05
863600.0,8.739742102613215e-05
863700.0,8.739742102613208e-05
863800.0,8.739742102613215e-05
863900.0,8.739742102613215e-05
864000.0,8.739742102613215e-05
864100.0,8.739742102613216e-05
864200.0,8.739742102613216e-05
864300.0,8.739742102613215e-05
864400.0,8.739742102613215e-05
864500.0,8.739742102613216e-05
864600.0,8.739742102613215e-05
864700.0,8.739742102613216e-05
864800.0,8.739742102613217e-05
864900.0,8.739742102613216e-05
865000.0,8.739742102613215e-05
865100.0,8.739742102613216e-05
865200.0,8.739742102613216e-05
865300.0,8.739742102613215e-05
865400.0,8.739742102613216e-05
865500.0,8.739742102613216e-05
865600.0,8.739742102613216e-05
865700.0,8.739742102613216e-05
865800.0,8.739742102613215e-05
865900.0,8.739742102613215e-05
866000.0,8.739742102613219e-05
866100.0,8.739742102613217e-05
866200.0,8.739742102613209e-05
866300.0,8.739742102613215e-05
866400.0,8.739742102613217e-05
866500.0,8.739742102613216e-05
866600.0,8.739742102613216e-05
866700.0,8.739742102613215e-05
866800.0,8.739742102613216e-05
866900.0,8.739742102613215e-05
867000.0,8.739742102613215e-05
867100.0,8.739742102613215e-05
867200.0,8.739742102613216e-05
867300.0,8.739742102613216e-05
867400.0,8.739742102613216e-05
867500.0,8.739742102613215e-05
867600.0,8.739742102613216e-05
867700.0,8.739742102613215e-05
867800.0,8.739742102613216e-05
867900.0,8.739742102613216e-05
868000.0,8.739742102613215e-05
868100.0,8.739742102613215e-05
868200.0,8.739742102613216e-05
868300.0,8.739742102613216e-05
868400.0,8.739742102613216e-05
868500.0,8.739742102613216e-05
868600.0,8.739742102613215e-05
868700.0,8.739742102613216e-05
868800.0,8.739742102613215e-05
868900.0,8.739742102613215e-05
869000.0,8.739742102613215e-05
869100.0,8.739742102613216e-05
869200.0,8.739742102613216e-05
869300.0,8.739742102613216e-05
869400.0,8.739742102613215e-05
869500.0,8.739742102613216e-05
869600.0,8.739742102613216e-05
869700.0,8.739742102613215e-05
869800.0,8.739742102613215e-05
869900.0,8.739742102613216e-05
870000.0,8.739742102613217e-05
870100.0,8.739742102613216e-05
870200.0,8.739742102613216e-05
870300.0,8.739742102613215e-05
870400.0,8.739742102613216e-05
870500.0,8.739742102613215e-05
870600.0,8.739742102613216e-05
870700.0,8.739742102613215e-05
870800.0,8.739742102613215e-05
870900.0,8.739742102613215e-05
871000.0,8.739742102613216e-05
871100.0,8.739742102613215e-05
871200.0,8.739742102613216e-05
871300.0,8.739742102613216e-05
871400.0,8.739742102613216e-05
871500.0,8.739742102613217e-05
871600.0,8.739742102613216e-05
871700.0,8.739742102613216e-05
871800.0,8.739742102613217e-05
871900.0,8.739742102613215e-05
872000.0,8.739742102613216e-05
872100.0,8.739742102613216e-05
872200.0,8.739742102613216e-05
872300.0,8.739742102613216e-05
872400.0,8.739742102613215e-05
872500.0,8.739742102613215e-05
872600.0,8.739742102613219e-05
872700.0,8.73974210261322e-05
872800.0,8.73974210261321e-05
872900.0,8.739742102613215e-05
873000.0,8.739742102613215e-05
873100.0,8.739742102613216e-05
873200.0,8.739742102613216e-05
873300.0,8.739742102613216e-05
873400.0,8.739742102613215e-05
873500.0,8.739742102613216e-05
873600.0,8.739742102613216e-05
873700.0,8.73974210261322e-05
873800.0,8.739742102613217e-05
873900.0,8.739742102613213e-05
874000.0,8.739742102613216e-05
874100.0,8.739742102613215e-05
874200.0,8.739742102613216e-05
874300.0,8.739742102613217e-05
874400.0,8.739742102613215e-05
874500.0,8.739742102613216e-05
874600.0,8.739742102613216e-05
874700.0,8.739742102613217e-05
874800.0,8.739742102613216e-05
874900.0,8.739742102613216e-05
875000.0,8.739742102613217e-05
875100.0,8.739742102613216e-05
875200.0,8.739742102613216e-05
875300.0,8.739742102613216e-05
875400.0,8.739742102613216e-05
875500.0,8.739742102613216e-05
875600.0,8.739742102613216e-05
875700.0,8.739742102613216e-05
875800.0,8.739742102613216e-05
875900.0,8.739742102613215e-05
876000.0,8.739742102613216e-05
876100.0,8.739742102613215e-05
876200.0,8.739742102613216e-05
876300.0,8.739742102613216e-05
876400.0,8.739742102613215e-05
876500.0,8.739742102613216e-05
876600.0,8.739742102613216e-05
876700.0,8.739742102613216e-05
876800.0,8.739742102613216e-05
876900.0,8.739742102613216e-05
877000.0,8.739742102613215e-05
877100.0,8.739742102613215e-05
877200.0,8.739742102613216e-05
877300.0,8.739742102613217e-05
877400.0,8.739742102613219e-05
877500.0,8.739742102613219e-05
877600.0,8.739742102613213e-05
877700.0,8.739742102613216e-05
877800.0,8.739742102613215e-05
877900.0,8.739742102613216e-05
878000.0,8.739742102613216e-05
878100.0,8.739742102613215e-05
878200.0,8.739742102613216e-05
878300.0,8.739742102613215e-05
878400.0,8.739742102613216e-05
878500.0,8.739742102613215e-05
878600.0,8.739742102613215e-05
878700.0,8.739742102613216e-05
878800.0,8.739742102613215e-05
878900.0,8.739742102613215e-05
879000.0,8.739742102613215e-05
879100.0,8.739742102613216e-05
879200.0,8.739742102613215e-05
879300.0,8.739742102613217e-05
879400.0,8.739742102613216e-05
879500.0,8.739742102613216e-05
879600.0,8.739742102613215e-05
879700.0,8.739742102613216e-05
879800.0,8.739742102613216e-05
879900.0,8.739742102613216e-05
880000.0,8.739742102613216e-05
880100.0,8.739742102613216e-05
880200.0,8.739742102613215e-05
880300.0,8.739742102613215e-05
880400.0,8.739742102613215e-05
880500.0,8.739742102613215e-05
880600.0,8.739742102613216e-05
880700.0,8.739742102613215e-05
880800.0,8.739742102613216e-05
880900.0,8.739742102613217e-05
881000.0,8.739742102613216e-05
881100.0,8.739742102613216e-05
881200.0,8.739742102613216e-05
881300.0,8.739742102613216e-05
881400.0,8.739742102613215e-05
881500.0,8.739742102613216e-05
881600.0,8.739742102613216e-05
881700.0,8.739742102613216e-05
881800.0,8.739742102613215e-05
881900.0,8.739742102613216e-05
882000.0,8.739742102613215e-05
882100.0,8.739742102613215e-05
882200.0,8.739742102613216e-05
882300.0,8.739742102613216e-05
882400.0,8.739742102613216e-05
882500.0,8.739742102613216e-05
882600.0,8.739742102613216e-05
882700.0,8.739742102613216e-05
882800.0,8.739742102613216e-05
882900.0,8.739742102613215e-05
883000.0,8.739742102613215e-05
883100.0,8.739742102613216e-05
883200.0,8.739742102613216e-05
883300.0,8.739742102613216e-05
883400.0,8.739742102613216e-05
883500.0,8.739742102613215e-05
883600.0,8.739742102613215e-05
883700.0,8.739742102613217e-05
883800.0,8.739742102613217e-05
883900.0,8.739742102613216e-05
884000.0,8.739742102613215e-05
884100.0,8.739742102613216e-05
884200.0,8.739742102613223e-05
884300.0,8.739742102613208e-05
884400.0,8.739742102613215e-05
884500.0,8.739742102613217e-05
884600.0,8.739742102613216e-05
884700.0,8.739742102613215e-05
884800.0,8.739742102613216e-05
884900.0,8.739742102613216e-05
885000.0,8.739742102613215e-05
885100.0,8.739742102613217e-05
885200.0,8.739742102613216e-05
885300.0,8.739742102613215e-05
885400.0,8.739742102613217e-05
885500.0,8.739742102613216e-05
885600.0,8.739742102613216e-05
885700.0,8.739742102613215e-05
885800.0,8.739742102613215e-05
885900.0,8.739742102613216e-05
886000.0,8.739742102613216e-05
886100.0,8.739742102613215e-05
886200.0,8.739742102613216e-05
886300.0,8.739742102613215e-05
886400.0,8.739742102613216e-05
886500.0,8.739742102613216e-05
886600.0,8.739742102613216e-05
886700.0,8.739742102613215e-05
886800.0,8.739742102613216e-05
886900.0,8.739742102613215e-05
887000.0,8.739742102613216e-05
887100.0,8.739742102613216e-05
887200.0,8.739742102613216e-05
887300.0,8.739742102613216e-05
887400.0,8.739742102613216e-05
887500.0,8.739742102613215e-05
887600.0,8.739742102613216e-05
887700.0,8.739742102613216e-05
887800.0,8.739742102613215e-05
